date,region,country,value,unit,sector,source
2024-08-01,America,Ecuador,87330.0,thousand USD,energy,PETRONET
2024-08-01,America,Ecuador,84.48,USD/bbl,energy,PETRONET
2024-08-01,America,Mexico,3430.0,thousand bbl,energy,PETRONET
2024-08-01,America,Mexico,269245.0,thousand USD,energy,PETRONET
2024-08-01,America,Mexico,78.49,USD/bbl,energy,PETRONET
2024-08-01,America,United States,15883.0,thousand bbl,energy,PETRONET
2024-08-01,America,United States,1395498.0,thousand USD,energy,PETRONET
2024-08-01,America,United States,87.86,USD/bbl,energy,PETRONET
2024-08-01,Asia,Asia,8.12,percentage,energy,PETRONET
2024-08-01,Asia,Asia,7723.0,thousand bbl,energy,PETRONET
2024-08-01,Asia,Asia,654729.0,thousand USD,energy,PETRONET
2024-08-01,Asia,Asia,24.602857142857143,USD/bbl,energy,PETRONET
2024-08-01,Asia,Australia,5174.0,thousand bbl,energy,PETRONET
2024-08-01,Asia,Australia,425353.0,thousand USD,energy,PETRONET
2024-08-01,Asia,Australia,82.22,USD/bbl,energy,PETRONET
2024-08-01,Asia,Indonesia,0.0,thousand bbl,energy,PETRONET
2024-08-01,Asia,Indonesia,0.0,thousand USD,energy,PETRONET
2024-08-01,Asia,Indonesia,0.0,USD/bbl,energy,PETRONET
2024-08-01,Asia,Kazakhstan,2549.0,thousand bbl,energy,PETRONET
2024-08-01,Asia,Kazakhstan,229376.0,thousand USD,energy,PETRONET
2024-08-01,Asia,Kazakhstan,90.0,USD/bbl,energy,PETRONET
2024-08-01,Asia,Malaysia,0.0,thousand bbl,energy,PETRONET
2024-08-01,Asia,Malaysia,0.0,thousand USD,energy,PETRONET
2024-08-01,Asia,Malaysia,0.0,USD/bbl,energy,PETRONET
2024-08-01,Asia,New Zealand,0.0,thousand bbl,energy,PETRONET
2024-08-01,Asia,New Zealand,0.0,thousand USD,energy,PETRONET
2024-08-01,Asia,New Zealand,0.0,USD/bbl,energy,PETRONET
2024-08-01,Asia,Papua New Guinea,0.0,thousand bbl,energy,PETRONET
2024-08-01,Asia,Papua New Guinea,0.0,thousand USD,energy,PETRONET
2024-08-01,Asia,Papua New Guinea,0.0,USD/bbl,energy,PETRONET
2024-08-01,Asia,Philippines,0.0,thousand bbl,energy,PETRONET
2024-08-01,Asia,Philippines,0.0,thousand USD,energy,PETRONET
2024-08-01,Asia,Philippines,0.0,USD/bbl,energy,PETRONET
2024-08-01,Europe,Europe,0.82,percentage,energy,PETRONET
2024-08-01,Europe,Europe,801.0,thousand bbl,energy,PETRONET
2024-08-01,Europe,Europe,66200.0,thousand USD,energy,PETRONET
2024-08-01,Europe,Europe,41.305,USD/bbl,energy,PETRONET
2024-08-01,Europe,Norway,801.0,thousand bbl,energy,PETRONET
2024-08-01,Europe,Norway,66200.0,thousand USD,energy,PETRONET
2024-08-01,Europe,Norway,82.61,USD/bbl,energy,PETRONET
2024-08-01,Europe,United Kingdom,0.0,thousand bbl,energy,PETRONET
2024-08-01,Europe,United Kingdom,0.0,thousand USD,energy,PETRONET
2024-08-01,Europe,United Kingdom,0.0,USD/bbl,energy,PETRONET
2024-08-01,MiddleEast,Iraq,8886.0,thousand bbl,energy,PETRONET
2024-08-01,MiddleEast,Iraq,741945.0,thousand USD,energy,PETRONET
2024-08-01,MiddleEast,Iraq,83.5,USD/bbl,energy,PETRONET
2024-08-01,MiddleEast,Kuwait,8417.0,thousand bbl,energy,PETRONET
2024-08-01,MiddleEast,Kuwait,674752.0,thousand USD,energy,PETRONET
2024-08-01,MiddleEast,Kuwait,80.16,USD/bbl,energy,PETRONET
2024-08-01,MiddleEast,MiddleEast,65.86,percentage,energy,PETRONET
2024-08-01,MiddleEast,MiddleEast,64132.0,thousand bbl,energy,PETRONET
2024-08-01,MiddleEast,MiddleEast,5311647.0,thousand USD,energy,PETRONET
2024-08-01,MiddleEast,MiddleEast,82.34857142857143,USD/bbl,energy,PETRONET
2024-08-01,MiddleEast,Neutral Zone,1921.0,thousand bbl,energy,PETRONET
2024-08-01,MiddleEast,Neutral Zone,153468.0,thousand USD,energy,PETRONET
2024-08-01,MiddleEast,Neutral Zone,79.89,USD/bbl,energy,PETRONET
2024-08-01,MiddleEast,Oman,1351.0,thousand bbl,energy,PETRONET
2024-08-01,MiddleEast,Oman,111850.0,thousand USD,energy,PETRONET
2024-08-01,MiddleEast,Oman,82.81,USD/bbl,energy,PETRONET
2024-08-01,MiddleEast,Qatar,5420.0,thousand bbl,energy,PETRONET
2024-08-01,MiddleEast,Qatar,445528.0,thousand USD,energy,PETRONET
2024-08-01,MiddleEast,Qatar,82.2,USD/bbl,energy,PETRONET
2024-08-01,MiddleEast,Saudi Arabia,26036.0,thousand bbl,energy,PETRONET
2024-08-01,MiddleEast,Saudi Arabia,2153470.0,thousand USD,energy,PETRONET
2024-08-01,MiddleEast,Saudi Arabia,82.71,USD/bbl,energy,PETRONET
2024-08-01,MiddleEast,UAE,12101.0,thousand bbl,energy,PETRONET
2024-08-01,MiddleEast,UAE,1030634.0,thousand USD,energy,PETRONET
2024-08-01,MiddleEast,UAE,85.17,USD/bbl,energy,PETRONET
2024-08-01,Total,Total,96294.0,thousand bbl,energy,PETRONET
2024-08-01,Total,Total,8064770.0,thousand USD,energy,PETRONET
2024-08-01,Total,Total,83.75,USD/bbl,energy,PETRONET
2024-09-01,Africa,Africa,2.45,percentage,energy,PETRONET
2024-09-01,Africa,Africa,1859.0,thousand bbl,energy,PETRONET
2024-09-01,Africa,Africa,156719.0,thousand USD,energy,PETRONET
2024-09-01,Africa,Africa,33.516,USD/bbl,energy,PETRONET
2024-09-01,Africa,Algeria,1000.0,thousand bbl,energy,PETRONET
2024-09-01,Africa,Algeria,90582.0,thousand USD,energy,PETRONET
2024-09-01,Africa,Algeria,90.62,USD/bbl,energy,PETRONET
2024-09-01,Africa,Congo,0.0,thousand bbl,energy,PETRONET
2024-09-01,Africa,Congo,0.0,thousand USD,energy,PETRONET
2024-09-01,Africa,Congo,0.0,USD/bbl,energy,PETRONET
2024-09-01,Africa,Equatorial Guinea,0.0,thousand bbl,energy,PETRONET
2024-09-01,Africa,Equatorial Guinea,0.0,thousand USD,energy,PETRONET
2024-09-01,Africa,Equatorial Guinea,0.0,USD/bbl,energy,PETRONET
2024-09-01,Africa,Gabon,0.0,thousand bbl,energy,PETRONET
2024-09-01,Africa,Gabon,0.0,thousand USD,energy,PETRONET
2024-09-01,Africa,Gabon,0.0,USD/bbl,energy,PETRONET
2024-09-01,Africa,Mozambique,0.0,thousand bbl,energy,PETRONET
2024-09-01,Africa,Mozambique,0.0,thousand USD,energy,PETRONET
2024-09-01,Africa,Mozambique,0.0,USD/bbl,energy,PETRONET
2024-09-01,Africa,Nigeria,859.0,thousand bbl,energy,PETRONET
2024-09-01,Africa,Nigeria,66137.0,thousand USD,energy,PETRONET
2024-09-01,Africa,Nigeria,76.96,USD/bbl,energy,PETRONET
2024-09-01,America,America,20.3,percentage,energy,PETRONET
2024-09-01,America,America,15912.0,thousand bbl,energy,PETRONET
2024-09-01,America,America,1300491.0,thousand USD,energy,PETRONET
2024-09-01,America,America,63.766,USD/bbl,energy,PETRONET
2024-09-01,America,Brazil,1954.0,thousand bbl,energy,PETRONET
2024-09-01,America,Brazil,160405.0,thousand USD,energy,PETRONET
2024-09-01,America,Brazil,82.11,USD/bbl,energy,PETRONET
2024-09-01,America,Canada,834.0,thousand bbl,energy,PETRONET
2024-09-01,America,Canada,61337.0,thousand USD,energy,PETRONET
2024-09-01,America,Canada,73.57,USD/bbl,energy,PETRONET
2024-09-01,America,Ecuador,0.0,thousand bbl,energy,PETRONET
2024-09-01,America,Ecuador,0.0,thousand USD,energy,PETRONET
2024-09-01,America,Ecuador,0.0,USD/bbl,energy,PETRONET
2024-09-01,America,Mexico,2494.0,thousand bbl,energy,PETRONET
2024-09-01,America,Mexico,200962.0,thousand USD,energy,PETRONET
2024-09-01,America,Mexico,80.57,USD/bbl,energy,PETRONET
2024-09-01,America,United States,10630.0,thousand bbl,energy,PETRONET
2024-09-01,America,United States,877787.0,thousand USD,energy,PETRONET
2024-09-01,America,United States,82.58,USD/bbl,energy,PETRONET
2024-09-01,Asia,Asia,5.56,percentage,energy,PETRONET
2024-09-01,Asia,Asia,4453.0,thousand bbl,energy,PETRONET
2024-09-01,Asia,Asia,356306.0,thousand USD,energy,PETRONET
2024-09-01,Asia,Asia,34.84142857142857,USD/bbl,energy,PETRONET
2024-09-01,Asia,Australia,3264.0,thousand bbl,energy,PETRONET
2024-09-01,Asia,Australia,259655.0,thousand USD,energy,PETRONET
2024-09-01,Asia,Australia,79.56,USD/bbl,energy,PETRONET
2024-09-01,Asia,Indonesia,0.0,thousand bbl,energy,PETRONET
2024-09-01,Asia,Indonesia,0.0,thousand USD,energy,PETRONET
2024-09-01,Asia,Indonesia,0.0,USD/bbl,energy,PETRONET
2024-09-01,Asia,Kazakhstan,507.0,thousand bbl,energy,PETRONET
2024-09-01,Asia,Kazakhstan,44613.0,thousand USD,energy,PETRONET
2024-09-01,Asia,Kazakhstan,88.06,USD/bbl,energy,PETRONET
2024-09-01,Asia,Malaysia,0.0,thousand bbl,energy,PETRONET
2024-09-01,Asia,Malaysia,0.0,thousand USD,energy,PETRONET
2024-09-01,Asia,Malaysia,0.0,USD/bbl,energy,PETRONET
2024-09-01,Asia,New Zealand,0.0,thousand bbl,energy,PETRONET
2024-09-01,Asia,New Zealand,0.0,thousand USD,energy,PETRONET
2024-09-01,Asia,New Zealand,0.0,USD/bbl,energy,PETRONET
2024-09-01,Asia,Papua New Guinea,682.0,thousand bbl,energy,PETRONET
2024-09-01,Asia,Papua New Guinea,52038.0,thousand USD,energy,PETRONET
2024-09-01,Asia,Papua New Guinea,76.27,USD/bbl,energy,PETRONET
2024-09-01,Asia,Philippines,0.0,thousand bbl,energy,PETRONET
2024-09-01,Asia,Philippines,0.0,thousand USD,energy,PETRONET
2024-09-01,Asia,Philippines,0.0,USD/bbl,energy,PETRONET
2024-09-01,Europe,Europe,0.0,percentage,energy,PETRONET
2024-09-01,Europe,Europe,0.0,thousand bbl,energy,PETRONET
2024-09-01,Europe,Europe,0.0,thousand USD,energy,PETRONET
2024-09-01,Europe,Europe,0.0,USD/bbl,energy,PETRONET
2024-09-01,Europe,Norway,0.0,thousand bbl,energy,PETRONET
2024-09-01,Europe,Norway,0.0,thousand USD,energy,PETRONET
2024-09-01,Europe,Norway,0.0,USD/bbl,energy,PETRONET
2024-09-01,Europe,United Kingdom,0.0,thousand bbl,energy,PETRONET
2024-09-01,Europe,United Kingdom,0.0,thousand USD,energy,PETRONET
2024-09-01,Europe,United Kingdom,0.0,USD/bbl,energy,PETRONET
2024-09-01,MiddleEast,Iraq,6885.0,thousand bbl,energy,PETRONET
2024-09-01,MiddleEast,Iraq,533785.0,thousand USD,energy,PETRONET
2024-09-01,MiddleEast,Iraq,77.52,USD/bbl,energy,PETRONET
2024-09-01,MiddleEast,Kuwait,6296.0,thousand bbl,energy,PETRONET
2024-09-01,MiddleEast,Kuwait,481999.0,thousand USD,energy,PETRONET
2024-09-01,MiddleEast,Kuwait,76.55,USD/bbl,energy,PETRONET
2024-09-01,MiddleEast,MiddleEast,71.69,percentage,energy,PETRONET
2024-09-01,MiddleEast,MiddleEast,58361.0,thousand bbl,energy,PETRONET
2024-09-01,MiddleEast,MiddleEast,4593132.0,thousand USD,energy,PETRONET
2024-09-01,MiddleEast,MiddleEast,78.40857142857143,USD/bbl,energy,PETRONET
2024-09-01,MiddleEast,Neutral Zone,903.0,thousand bbl,energy,PETRONET
2024-09-01,MiddleEast,Neutral Zone,69078.0,thousand USD,energy,PETRONET
2024-09-01,MiddleEast,Neutral Zone,76.53,USD/bbl,energy,PETRONET
2024-09-01,MiddleEast,Oman,501.0,thousand bbl,energy,PETRONET
2024-09-01,MiddleEast,Oman,39994.0,thousand USD,energy,PETRONET
2024-09-01,MiddleEast,Oman,79.88,USD/bbl,energy,PETRONET
2024-09-01,MiddleEast,Qatar,4453.0,thousand bbl,energy,PETRONET
2024-09-01,MiddleEast,Qatar,352351.0,thousand USD,energy,PETRONET
2024-09-01,MiddleEast,Qatar,79.13,USD/bbl,energy,PETRONET
2024-09-01,MiddleEast,Saudi Arabia,27693.0,thousand bbl,energy,PETRONET
2024-09-01,MiddleEast,Saudi Arabia,2178854.0,thousand USD,energy,PETRONET
2024-09-01,MiddleEast,Saudi Arabia,78.68,USD/bbl,energy,PETRONET
2024-09-01,MiddleEast,UAE,11630.0,thousand bbl,energy,PETRONET
2024-09-01,MiddleEast,UAE,937071.0,thousand USD,energy,PETRONET
2024-09-01,MiddleEast,UAE,80.57,USD/bbl,energy,PETRONET
2024-09-01,Total,Total,80583.0,thousand bbl,energy,PETRONET
2024-09-01,Total,Total,6406647.0,thousand USD,energy,PETRONET
2024-09-01,Total,Total,79.5,USD/bbl,energy,PETRONET
2024-10-01,Africa,Africa,2.31,percentage,energy,PETRONET
2024-10-01,Africa,Africa,1940.0,thousand bbl,energy,PETRONET
2024-10-01,Africa,Africa,156072.0,thousand USD,energy,PETRONET
2024-10-01,Africa,Africa,46.982,USD/bbl,energy,PETRONET
2024-10-01,Africa,Algeria,1000.0,thousand bbl,energy,PETRONET
2024-10-01,Africa,Algeria,86090.0,thousand USD,energy,PETRONET
2024-10-01,Africa,Algeria,86.06,USD/bbl,energy,PETRONET
2024-10-01,Africa,Congo,0.0,thousand bbl,energy,PETRONET
2024-10-01,Africa,Congo,0.0,thousand USD,energy,PETRONET
2024-10-01,Africa,Congo,0.0,USD/bbl,energy,PETRONET
2024-10-01,Africa,Equatorial Guinea,501.0,thousand bbl,energy,PETRONET
2024-10-01,Africa,Equatorial Guinea,37232.0,thousand USD,energy,PETRONET
2024-10-01,Africa,Equatorial Guinea,74.32,USD/bbl,energy,PETRONET
2024-10-01,Africa,Gabon,0.0,thousand bbl,energy,PETRONET
2024-10-01,Africa,Gabon,0.0,thousand USD,energy,PETRONET
2024-10-01,Africa,Gabon,0.0,USD/bbl,energy,PETRONET
2024-10-01,Africa,Mozambique,0.0,thousand bbl,energy,PETRONET
2024-10-01,Africa,Mozambique,0.0,thousand USD,energy,PETRONET
2024-10-01,Africa,Mozambique,0.0,USD/bbl,energy,PETRONET
2024-10-01,Africa,Nigeria,439.0,thousand bbl,energy,PETRONET
2024-10-01,Africa,Nigeria,32750.0,thousand USD,energy,PETRONET
2024-10-01,Africa,Nigeria,74.53,USD/bbl,energy,PETRONET
2024-10-01,America,America,22.14,percentage,energy,PETRONET
2024-10-01,America,America,18852.0,thousand bbl,energy,PETRONET
2024-10-01,America,America,1497180.0,thousand USD,energy,PETRONET
2024-10-01,America,America,46.614,USD/bbl,energy,PETRONET
2024-10-01,America,Brazil,3485.0,thousand bbl,energy,PETRONET
2024-10-01,America,Brazil,282854.0,thousand USD,energy,PETRONET
2024-10-01,America,Brazil,81.16,USD/bbl,energy,PETRONET
2024-10-01,America,Canada,0.0,thousand bbl,energy,PETRONET
2024-10-01,America,Canada,0.0,thousand USD,energy,PETRONET
2024-10-01,America,Canada,0.0,USD/bbl,energy,PETRONET
2024-10-01,America,Ecuador,0.0,thousand bbl,energy,PETRONET
2024-10-01,America,Ecuador,0.0,thousand USD,energy,PETRONET
2024-10-01,America,Ecuador,0.0,USD/bbl,energy,PETRONET
2024-10-01,America,Mexico,1974.0,thousand bbl,energy,PETRONET
2024-10-01,America,Mexico,141823.0,thousand USD,energy,PETRONET
2024-10-01,America,Mexico,71.83,USD/bbl,energy,PETRONET
2024-10-01,America,United States,13393.0,thousand bbl,energy,PETRONET
2024-10-01,America,United States,1072503.0,thousand USD,energy,PETRONET
2024-10-01,America,United States,80.08,USD/bbl,energy,PETRONET
2024-10-01,Asia,Asia,2.61,percentage,energy,PETRONET
2024-10-01,Asia,Asia,2274.0,thousand bbl,energy,PETRONET
2024-10-01,Asia,Asia,176601.0,thousand USD,energy,PETRONET
2024-10-01,Asia,Asia,33.14857142857142,USD/bbl,energy,PETRONET
2024-10-01,Asia,Australia,1361.0,thousand bbl,energy,PETRONET
2024-10-01,Asia,Australia,105312.0,thousand USD,energy,PETRONET
2024-10-01,Asia,Australia,77.39,USD/bbl,energy,PETRONET
2024-10-01,Asia,Indonesia,231.0,thousand bbl,energy,PETRONET
2024-10-01,Asia,Indonesia,17530.0,thousand USD,energy,PETRONET
2024-10-01,Asia,Indonesia,75.88,USD/bbl,energy,PETRONET
2024-10-01,Asia,Kazakhstan,0.0,thousand bbl,energy,PETRONET
2024-10-01,Asia,Kazakhstan,0.0,thousand USD,energy,PETRONET
2024-10-01,Asia,Kazakhstan,0.0,USD/bbl,energy,PETRONET
2024-10-01,Asia,Malaysia,0.0,thousand bbl,energy,PETRONET
2024-10-01,Asia,Malaysia,0.0,thousand USD,energy,PETRONET
2024-10-01,Asia,Malaysia,0.0,USD/bbl,energy,PETRONET
2024-10-01,Asia,New Zealand,0.0,thousand bbl,energy,PETRONET
2024-10-01,Asia,New Zealand,0.0,thousand USD,energy,PETRONET
2024-10-01,Asia,New Zealand,0.0,USD/bbl,energy,PETRONET
2024-10-01,Asia,Papua New Guinea,682.0,thousand bbl,energy,PETRONET
2024-10-01,Asia,Papua New Guinea,53759.0,thousand USD,energy,PETRONET
2024-10-01,Asia,Papua New Guinea,78.77,USD/bbl,energy,PETRONET
2024-10-01,Asia,Philippines,0.0,thousand bbl,energy,PETRONET
2024-10-01,Asia,Philippines,0.0,thousand USD,energy,PETRONET
2024-10-01,Asia,Philippines,0.0,USD/bbl,energy,PETRONET
2024-10-01,Europe,Europe,2.33,percentage,energy,PETRONET
2024-10-01,Europe,Europe,2062.0,thousand bbl,energy,PETRONET
2024-10-01,Europe,Europe,157544.0,thousand USD,energy,PETRONET
2024-10-01,Europe,Europe,38.195,USD/bbl,energy,PETRONET
2024-10-01,Europe,Norway,0.0,thousand bbl,energy,PETRONET
2024-10-01,Europe,Norway,0.0,thousand USD,energy,PETRONET
2024-10-01,Europe,Norway,0.0,USD/bbl,energy,PETRONET
2024-10-01,Europe,United Kingdom,2062.0,thousand bbl,energy,PETRONET
2024-10-01,Europe,United Kingdom,157544.0,thousand USD,energy,PETRONET
2024-10-01,Europe,United Kingdom,76.39,USD/bbl,energy,PETRONET
2024-10-01,MiddleEast,Iraq,7678.0,thousand bbl,energy,PETRONET
2024-10-01,MiddleEast,Iraq,557881.0,thousand USD,energy,PETRONET
2024-10-01,MiddleEast,Iraq,72.66,USD/bbl,energy,PETRONET
2024-10-01,MiddleEast,Kuwait,6735.0,thousand bbl,energy,PETRONET
2024-10-01,MiddleEast,Kuwait,520368.0,thousand USD,energy,PETRONET
2024-10-01,MiddleEast,Kuwait,77.26,USD/bbl,energy,PETRONET
2024-10-01,MiddleEast,MiddleEast,70.61,percentage,energy,PETRONET
2024-10-01,MiddleEast,MiddleEast,62132.0,thousand bbl,energy,PETRONET
2024-10-01,MiddleEast,MiddleEast,4775280.0,thousand USD,energy,PETRONET
2024-10-01,MiddleEast,MiddleEast,76.89,USD/bbl,energy,PETRONET
2024-10-01,MiddleEast,Neutral Zone,2345.0,thousand bbl,energy,PETRONET
2024-10-01,MiddleEast,Neutral Zone,181649.0,thousand USD,energy,PETRONET
2024-10-01,MiddleEast,Neutral Zone,77.46,USD/bbl,energy,PETRONET
2024-10-01,MiddleEast,Oman,208.0,thousand bbl,energy,PETRONET
2024-10-01,MiddleEast,Oman,16787.0,thousand USD,energy,PETRONET
2024-10-01,MiddleEast,Oman,80.7,USD/bbl,energy,PETRONET
2024-10-01,MiddleEast,Qatar,3417.0,thousand bbl,energy,PETRONET
2024-10-01,MiddleEast,Qatar,253899.0,thousand USD,energy,PETRONET
2024-10-01,MiddleEast,Qatar,74.31,USD/bbl,energy,PETRONET
2024-10-01,MiddleEast,Saudi Arabia,27878.0,thousand bbl,energy,PETRONET
2024-10-01,MiddleEast,Saudi Arabia,2155515.0,thousand USD,energy,PETRONET
2024-10-01,MiddleEast,Saudi Arabia,77.32,USD/bbl,energy,PETRONET
2024-10-01,MiddleEast,UAE,13871.0,thousand bbl,energy,PETRONET
2024-10-01,MiddleEast,UAE,1089181.0,thousand USD,energy,PETRONET
2024-10-01,MiddleEast,UAE,78.52,USD/bbl,energy,PETRONET
2024-10-01,Total,Total,87263.0,thousand bbl,energy,PETRONET
2024-10-01,Total,Total,6762681.0,thousand USD,energy,PETRONET
2024-10-01,Total,Total,77.5,USD/bbl,energy,PETRONET
2024-11-01,Africa,Africa,2.46,percentage,energy,PETRONET
2024-11-01,Africa,Africa,2019.0,thousand bbl,energy,PETRONET
2024-11-01,Africa,Africa,159596.0,thousand USD,energy,PETRONET
2024-11-01,Africa,Africa,47.23,USD/bbl,energy,PETRONET
2024-11-01,Africa,Algeria,1047.0,thousand bbl,energy,PETRONET
2024-11-01,Africa,Algeria,84179.0,thousand USD,energy,PETRONET
2024-11-01,Africa,Algeria,80.39,USD/bbl,energy,PETRONET
2024-11-01,Africa,Congo,0.0,thousand bbl,energy,PETRONET
2024-11-01,Africa,Congo,0.0,thousand USD,energy,PETRONET
2024-11-01,Africa,Congo,0.0,USD/bbl,energy,PETRONET
2024-11-01,Africa,Equatorial Guinea,0.0,thousand bbl,energy,PETRONET
2024-11-01,Africa,Equatorial Guinea,0.0,thousand USD,energy,PETRONET
2024-11-01,Africa,Equatorial Guinea,0.0,USD/bbl,energy,PETRONET
2024-11-01,Africa,Gabon,0.0,thousand bbl,energy,PETRONET
2024-11-01,Africa,Gabon,0.0,thousand USD,energy,PETRONET
2024-11-01,Africa,Gabon,0.0,USD/bbl,energy,PETRONET
2024-11-01,Africa,Mozambique,207.0,thousand bbl,energy,PETRONET
2024-11-01,Africa,Mozambique,16255.0,thousand USD,energy,PETRONET
2024-11-01,Africa,Mozambique,78.4,USD/bbl,energy,PETRONET
2024-11-01,Africa,Nigeria,765.0,thousand bbl,energy,PETRONET
2024-11-01,Africa,Nigeria,59162.0,thousand USD,energy,PETRONET
2024-11-01,Africa,Nigeria,77.36,USD/bbl,energy,PETRONET
2024-11-01,America,America,17.36,percentage,energy,PETRONET
2024-11-01,America,America,14588.0,thousand bbl,energy,PETRONET
2024-11-01,America,America,1126400.0,thousand USD,energy,PETRONET
2024-11-01,America,America,44.974,USD/bbl,energy,PETRONET
2024-11-01,America,Brazil,1535.0,thousand bbl,energy,PETRONET
2024-11-01,America,Brazil,120561.0,thousand USD,energy,PETRONET
2024-11-01,America,Brazil,78.55,USD/bbl,energy,PETRONET
2024-11-01,America,Canada,0.0,thousand bbl,energy,PETRONET
2024-11-01,America,Canada,0.0,thousand USD,energy,PETRONET
2024-11-01,America,Canada,0.0,USD/bbl,energy,PETRONET
2024-11-01,America,Ecuador,0.0,thousand bbl,energy,PETRONET
2024-11-01,America,Ecuador,0.0,thousand USD,energy,PETRONET
2024-11-01,America,Ecuador,0.0,USD/bbl,energy,PETRONET
2024-11-01,America,Mexico,1667.0,thousand bbl,energy,PETRONET
2024-11-01,America,Mexico,113219.0,thousand USD,energy,PETRONET
2024-11-01,America,Mexico,67.92,USD/bbl,energy,PETRONET
2024-11-01,America,United States,11386.0,thousand bbl,energy,PETRONET
2024-11-01,America,United States,892620.0,thousand USD,energy,PETRONET
2024-11-01,America,United States,78.4,USD/bbl,energy,PETRONET
2024-11-01,Asia,Asia,3.45,percentage,energy,PETRONET
2024-11-01,Asia,Asia,2870.0,thousand bbl,energy,PETRONET
2024-11-01,Asia,Asia,224008.0,thousand USD,energy,PETRONET
2024-11-01,Asia,Asia,33.80428571428571,USD/bbl,energy,PETRONET
2024-11-01,Asia,Australia,1980.0,thousand bbl,energy,PETRONET
2024-11-01,Asia,Australia,152784.0,thousand USD,energy,PETRONET
2024-11-01,Asia,Australia,77.15,USD/bbl,energy,PETRONET
2024-11-01,Asia,Indonesia,240.0,thousand bbl,energy,PETRONET
2024-11-01,Asia,Indonesia,19024.0,thousand USD,energy,PETRONET
2024-11-01,Asia,Indonesia,79.22,USD/bbl,energy,PETRONET
2024-11-01,Asia,Kazakhstan,0.0,thousand bbl,energy,PETRONET
2024-11-01,Asia,Kazakhstan,0.0,thousand USD,energy,PETRONET
2024-11-01,Asia,Kazakhstan,0.0,USD/bbl,energy,PETRONET
2024-11-01,Asia,Malaysia,0.0,thousand bbl,energy,PETRONET
2024-11-01,Asia,Malaysia,0.0,thousand USD,energy,PETRONET
2024-11-01,Asia,Malaysia,0.0,USD/bbl,energy,PETRONET
2024-11-01,Asia,New Zealand,0.0,thousand bbl,energy,PETRONET
2024-11-01,Asia,New Zealand,0.0,thousand USD,energy,PETRONET
2024-11-01,Asia,New Zealand,0.0,USD/bbl,energy,PETRONET
2024-11-01,Asia,Papua New Guinea,650.0,thousand bbl,energy,PETRONET
2024-11-01,Asia,Papua New Guinea,52200.0,thousand USD,energy,PETRONET
2024-11-01,Asia,Papua New Guinea,80.26,USD/bbl,energy,PETRONET
2024-11-01,Asia,Philippines,0.0,thousand bbl,energy,PETRONET
2024-11-01,Asia,Philippines,0.0,thousand USD,energy,PETRONET
2024-11-01,Asia,Philippines,0.0,USD/bbl,energy,PETRONET
2024-11-01,Europe,Europe,0.9,percentage,energy,PETRONET
2024-11-01,Europe,Europe,771.0,thousand bbl,energy,PETRONET
2024-11-01,Europe,Europe,58084.0,thousand USD,energy,PETRONET
2024-11-01,Europe,Europe,37.69,USD/bbl,energy,PETRONET
2024-11-01,Europe,Norway,771.0,thousand bbl,energy,PETRONET
2024-11-01,Europe,Norway,58084.0,thousand USD,energy,PETRONET
2024-11-01,Europe,Norway,75.38,USD/bbl,energy,PETRONET
2024-11-01,Europe,United Kingdom,0.0,thousand bbl,energy,PETRONET
2024-11-01,Europe,United Kingdom,0.0,thousand USD,energy,PETRONET
2024-11-01,Europe,United Kingdom,0.0,USD/bbl,energy,PETRONET
2024-11-01,MiddleEast,Iraq,7805.0,thousand bbl,energy,PETRONET
2024-11-01,MiddleEast,Iraq,574455.0,thousand USD,energy,PETRONET
2024-11-01,MiddleEast,Iraq,73.6,USD/bbl,energy,PETRONET
2024-11-01,MiddleEast,Kuwait,8539.0,thousand bbl,energy,PETRONET
2024-11-01,MiddleEast,Kuwait,646399.0,thousand USD,energy,PETRONET
2024-11-01,MiddleEast,Kuwait,75.7,USD/bbl,energy,PETRONET
2024-11-01,MiddleEast,MiddleEast,75.83,percentage,energy,PETRONET
2024-11-01,MiddleEast,MiddleEast,64420.0,thousand bbl,energy,PETRONET
2024-11-01,MiddleEast,MiddleEast,4919834.0,thousand USD,energy,PETRONET
2024-11-01,MiddleEast,MiddleEast,76.24428571428571,USD/bbl,energy,PETRONET
2024-11-01,MiddleEast,Neutral Zone,801.0,thousand bbl,energy,PETRONET
2024-11-01,MiddleEast,Neutral Zone,60474.0,thousand USD,energy,PETRONET
2024-11-01,MiddleEast,Neutral Zone,75.49,USD/bbl,energy,PETRONET
2024-11-01,MiddleEast,Oman,951.0,thousand bbl,energy,PETRONET
2024-11-01,MiddleEast,Oman,71985.0,thousand USD,energy,PETRONET
2024-11-01,MiddleEast,Oman,75.69,USD/bbl,energy,PETRONET
2024-11-01,MiddleEast,Qatar,5042.0,thousand bbl,energy,PETRONET
2024-11-01,MiddleEast,Qatar,398644.0,thousand USD,energy,PETRONET
2024-11-01,MiddleEast,Qatar,79.07,USD/bbl,energy,PETRONET
2024-11-01,MiddleEast,Saudi Arabia,29318.0,thousand bbl,energy,PETRONET
2024-11-01,MiddleEast,Saudi Arabia,2235984.0,thousand USD,energy,PETRONET
2024-11-01,MiddleEast,Saudi Arabia,76.27,USD/bbl,energy,PETRONET
2024-11-01,MiddleEast,UAE,11964.0,thousand bbl,energy,PETRONET
2024-11-01,MiddleEast,UAE,931893.0,thousand USD,energy,PETRONET
